Customer ID,Recency,Frequency,Monetary,Churned,Churn_Predicted,Churn_Probability
18049,87,2,500.5,1,0,0.3734
18050,9,2,412.06,1,0,0.4068
18051,284,5,1581.18,1,1,0.7585
18052,214,1,10877.18,1,1,0.8103
18053,175,2,271.05,0,0,0.3215
18054,42,1,176.5,1,1,0.6374
18055,8,7,5132.42,0,0,0.0056
18056,268,1,190.95,0,1,0.8316
18057,42,3,1168.14,1,0,0.3225
18058,191,2,603.9,0,0,0.3162
18060,57,2,1185.46,1,1,0.5049
18061,16,17,3802.2,0,0,0.0387
18062,36,3,912.15,0,0,0.198
18063,40,2,186.60000000000002,1,1,0.721
18064,96,9,3667.83,0,0,0.0208
18065,14,14,3491.92,0,0,0.0096
18066,36,2,1122.4,0,0,0.3392
18069,33,6,2439.78,0,0,0.0308
18070,319,1,314.1,1,1,0.634
18071,15,3,568.08,0,0,0.3002
18074,23,2,1019.44,1,0,0.2973
18075,10,11,3370.4900000000002,0,0,0.0105
18076,30,1,151.49,1,1,0.6496
18077,5,6,1356.01,0,0,0.0587
18078,75,2,389.4,0,0,0.4731
18079,141,1,590.78,0,1,0.6693
18083,47,1,463.53,1,1,0.6263
18084,33,2,704.75,0,0,0.2957
18085,23,3,955.8000000000001,0,0,0.2063
18087,29,11,9716.06,0,0,0.0122
18089,96,1,428.45,1,1,0.5061
18090,71,1,321.9,1,0,0.4843
18091,243,1,360.85,1,1,0.8356
18092,1,7,6201.88,0,0,0.0165
18093,94,4,2346.19,0,0,0.1241
18094,96,6,3374.22,0,0,0.0413
18095,77,3,1723.04,0,0,0.161
18096,92,3,789.1,0,0,0.2315
18097,4,5,1976.78,0,0,0.1012
18098,45,1,527.94,1,1,0.645
18100,200,1,451.56,1,1,0.5358
18101,24,3,399.61,0,0,0.2218
18102,15,80,308158.61,0,0,0.015
18103,199,1,105.8,1,1,0.9385
18106,126,5,1019.16,0,0,0.2532
18107,92,1,165.88,1,1,0.6511
18108,246,1,84.56,0,1,0.9654
18109,12,14,2103.54,0,0,0.0085
18110,61,1,193.48000000000002,0,1,0.505
18111,239,1,405.85,1,1,0.8086
18112,68,2,420.66999999999996,0,0,0.4448
18113,18,1,76.32000000000001,1,1,0.8328
18115,347,1,9.700000000000001,1,1,0.857
18116,1,8,1389.15,0,0,0.0942
18118,14,5,1200.7,0,0,0.0856
18119,17,1,180.7,1,0,0.4332
18123,163,1,92.2,0,1,0.7177
18124,121,1,102.65,1,1,0.8829
18127,53,1,209.05,0,1,0.5251
18128,187,1,399.29,1,1,0.5715
18131,281,1,222.95999999999998,1,1,0.777
18132,153,1,220.13,1,1,0.6918
18134,248,2,445.0,1,1,0.7867
18135,42,5,567.71,0,0,0.1881
18136,59,2,847.03,0,0,0.3255
18137,201,2,145.99,1,1,0.7834
18140,123,1,536.41,1,1,0.7329
18141,51,2,882.47,1,0,0.3711
18144,10,8,1909.3500000000001,0,0,0.0421
18145,32,6,2438.4900000000002,0,0,0.0308
18148,296,1,112.85000000000001,1,1,0.9552
18149,54,4,941.88,0,0,0.2447
18151,70,4,1226.09,0,0,0.2745
18152,296,1,426.69,1,1,0.7603
18153,309,1,246.22,1,1,0.7972
18154,38,3,533.41,0,0,0.2309
18156,19,1,186.88,0,0,0.2058
18157,221,1,213.9,1,1,0.7883
18160,35,1,365.82,0,0,0.4599
18161,29,1,184.41,0,1,0.5456
18163,234,1,728.84,1,1,0.7495
18166,273,1,175.5,1,1,0.7399
18168,9,10,2127.39,0,0,0.0094
18170,24,6,1897.69,0,0,0.0398
18171,120,4,1206.0,0,0,0.2981
18172,37,31,9672.460000000001,0,0,0.0525
18173,262,1,589.52,0,0,0.4008
18174,253,1,58.5,0,1,0.9569
18175,325,1,176.10000000000002,1,1,0.8045
18176,8,1,476.35,1,1,0.6282
18177,210,2,540.95,0,0,0.1965
18178,14,8,4813.58,0,0,0.0224
18179,172,2,754.38,0,0,0.3724
18181,49,3,522.5,0,0,0.2554
18182,113,1,291.13,1,1,0.627
18187,281,1,724.89,1,1,0.7211
18188,80,3,1279.55,0,0,0.1336
18189,275,1,313.49,0,1,0.5909
18190,253,2,268.74,0,0,0.4045
18191,126,1,321.6,0,0,0.362
18193,30,2,963.59,0,0,0.3596
18194,88,5,3188.2,0,0,0.0812
18195,37,1,101.16,1,1,0.6928
18196,121,2,768.64,0,0,0.286
18197,225,1,230.1,1,1,0.7973
18199,333,1,344.75,1,1,0.9491
18203,31,2,213.02,0,0,0.4296
18206,203,1,314.65999999999997,1,1,0.6062
18207,149,1,544.47,1,1,0.7176
18208,215,1,360.08,1,1,0.7222
18210,32,1,147.45,0,1,0.6193
18212,327,1,298.3,0,0,0.4925
18214,180,4,1780.34,1,0,0.1791
18215,86,4,1933.15,0,0,0.2565
18217,163,2,323.29,0,0,0.3372
18218,246,2,479.91999999999996,0,0,0.2527
18219,10,8,1521.27,0,0,0.0415
18220,44,4,1362.8400000000001,0,0,0.2389
18221,40,1,383.33,0,0,0.4734
18223,7,11,6510.24,0,0,0.0022
18225,15,14,7480.34,0,0,0.0021
18226,28,15,6650.83,0,0,0.0292
18227,133,1,295.0,0,1,0.6867
18229,16,9,3145.81,0,0,0.0158
18230,28,2,1480.8600000000001,0,0,0.1291
18231,56,23,4776.5,0,0,0.1491
18234,201,1,179.6,1,1,0.6478
18236,38,6,913.11,0,0,0.2037
18238,165,1,270.92,1,1,0.6023
18239,21,2,588.75,0,0,0.2631
18241,65,4,913.9,0,0,0.2777
18242,95,4,1372.72,0,0,0.1455
18243,64,1,515.78,1,0,0.4602
18244,80,2,568.64,1,0,0.4536
18245,5,14,4123.65,0,0,0.0088
18246,259,1,162.72,0,1,0.6031
18247,64,3,839.73,1,0,0.3649
18251,95,7,18679.26,0,0,0.0464
18252,198,3,525.45,0,0,0.3074
18253,292,1,317.88,1,1,0.7203
18254,231,1,267.9,1,1,0.7827
18255,105,1,199.85,0,1,0.5236
18256,37,1,110.69999999999999,1,1,0.7478
18257,96,4,2247.52,0,0,0.161
18258,114,6,2059.67,1,1,0.6832
18259,16,4,1623.2,0,0,0.1296
18260,7,17,7241.2300000000005,0,0,0.0025
18262,43,2,428.06,0,0,0.3984
18264,148,1,603.25,1,1,0.7191
18266,84,1,251.1,1,1,0.6066
18267,322,1,269.37,1,1,0.7727
18268,241,4,1089.55,0,0,0.1279
18269,16,1,168.60000000000002,1,1,0.5669
18270,82,1,161.4,0,1,0.5724
18271,259,1,488.3,1,1,0.7446
18272,198,3,1307.4,0,0,0.1423
18273,240,1,153.0,0,1,0.7869
18275,228,1,369.21000000000004,1,0,0.4938
18276,42,4,1102.61,0,0,0.188
18277,47,4,1069.67,0,0,0.2534
18278,54,1,240.3,0,1,0.5678
18279,169,1,231.34,1,1,0.7903
18280,44,1,307.55,0,0,0.4671
18281,227,1,120.32,0,1,0.5597
18283,32,6,619.37,0,0,0.166
18284,81,1,411.68,1,1,0.5392
18285,310,1,377.0,1,1,0.855
18286,126,1,833.48,1,1,0.735
18287,32,4,2295.71,0,0,0.1113
